table_name,row_index,column_name,issue_type,old_value,new_value
dich_vu_xe_trips,18847,ingested_at,freshness_lag_gt_24h,2018-12-18 12:28:07,2018-12-25 00:30:07
dich_vu_xe_trips,547342,ingested_at,freshness_lag_gt_24h,2018-11-29 02:59:46,2018-12-06 11:06:46
dich_vu_xe_trips,553262,ingested_at,freshness_lag_gt_24h,2018-12-14 04:42:11,2018-12-18 22:15:11
dich_vu_xe_trips,83943,ingested_at,freshness_lag_gt_24h,2018-12-04 06:45:01,2018-12-09 02:28:01
dich_vu_xe_trips,633362,ingested_at,freshness_lag_gt_24h,2018-11-30 16:32:57,2018-12-07 07:17:57
dich_vu_xe_trips,532942,ingested_at,freshness_lag_gt_24h,2018-11-29 08:10:05,2018-12-05 04:38:05
dich_vu_xe_trips,189269,ingested_at,freshness_lag_gt_24h,2018-12-01 02:15:05,2018-12-07 16:43:05
dich_vu_xe_trips,438789,ingested_at,freshness_lag_gt_24h,2018-11-26 11:34:09,2018-12-03 12:14:09
dich_vu_xe_trips,487682,ingested_at,freshness_lag_gt_24h,2018-11-26 13:40:09,2018-12-01 04:53:09
dich_vu_xe_trips,395574,ingested_at,freshness_lag_gt_24h,2018-11-26 11:35:10,2018-11-30 22:59:10
dich_vu_xe_trips,515055,ingested_at,freshness_lag_gt_24h,2018-12-10 02:53:14,2018-12-19 12:35:14
dich_vu_xe_trips,320435,ingested_at,freshness_lag_gt_24h,2018-11-27 03:56:22,2018-12-05 13:54:22
dich_vu_xe_trips,544841,ingested_at,freshness_lag_gt_24h,2018-12-17 18:16:07,2018-12-21 02:45:07
dich_vu_xe_trips,160145,ingested_at,freshness_lag_gt_24h,2018-12-14 03:46:08,2018-12-19 06:45:08
dich_vu_xe_trips,13286,ingested_at,freshness_lag_gt_24h,2018-12-17 14:37:05,2018-12-21 03:35:05
dich_vu_xe_trips,364893,ingested_at,freshness_lag_gt_24h,2018-11-30 03:16:02,2018-12-06 18:33:02
dich_vu_xe_trips,194143,ingested_at,freshness_lag_gt_24h,2018-12-13 13:30:07,2018-12-21 23:45:07
dich_vu_xe_trips,48210,ingested_at,freshness_lag_gt_24h,2018-11-30 23:10:04,2018-12-07 08:23:04
dich_vu_xe_trips,530575,ingested_at,freshness_lag_gt_24h,2018-12-13 08:33:13,2018-12-16 22:20:13
dich_vu_xe_trips,500174,ingested_at,freshness_lag_gt_24h,2018-11-30 08:10:02,2018-12-06 21:18:02
dich_vu_xe_trips,267778,ingested_at,freshness_lag_gt_24h,2018-12-18 08:23:11,2018-12-27 15:35:11
dich_vu_xe_trips,37428,ingested_at,freshness_lag_gt_24h,2018-11-29 05:31:00,2018-12-06 21:35:00
dich_vu_xe_trips,433304,ingested_at,freshness_lag_gt_24h,2018-11-28 18:53:08,2018-12-02 07:23:08
dich_vu_xe_trips,230702,ingested_at,freshness_lag_gt_24h,2018-12-01 08:11:03,2018-12-04 17:58:03
dich_vu_xe_trips,325107,ingested_at,freshness_lag_gt_24h,2018-11-28 23:58:08,2018-12-02 11:47:08
dich_vu_xe_trips,289717,ingested_at,freshness_lag_gt_24h,2018-12-16 20:30:12,2018-12-24 22:05:12
dich_vu_xe_trips,663393,ingested_at,freshness_lag_gt_24h,2018-12-03 02:53:58,2018-12-08 07:57:58
dich_vu_xe_trips,73505,ingested_at,freshness_lag_gt_24h,2018-11-28 22:56:07,2018-12-01 22:17:07
dich_vu_xe_trips,137630,ingested_at,freshness_lag_gt_24h,2018-12-04 01:41:00,2018-12-11 21:53:00
dich_vu_xe_trips,246029,ingested_at,freshness_lag_gt_24h,2018-12-02 04:37:04,2018-12-09 16:23:04
dich_vu_xe_trips,479731,ingested_at,freshness_lag_gt_24h,2018-12-02 17:32:05,2018-12-07 15:53:05
dich_vu_xe_trips,620846,ingested_at,freshness_lag_gt_24h,2018-11-28 15:03:25,2018-12-07 09:41:25
dich_vu_xe_trips,117174,ingested_at,freshness_lag_gt_24h,2018-12-17 17:07:05,2018-12-22 07:50:05
dich_vu_xe_trips,418637,ingested_at,freshness_lag_gt_24h,2018-12-03 10:22:02,2018-12-12 05:33:02
dich_vu_xe_trips,357129,ingested_at,freshness_lag_gt_24h,2018-11-30 05:07:03,2018-12-10 03:28:03
dich_vu_xe_trips,527881,ingested_at,freshness_lag_gt_24h,2018-12-18 06:26:10,2018-12-26 10:45:10
dich_vu_xe_trips,7639,ingested_at,freshness_lag_gt_24h,2018-12-13 12:36:13,2018-12-17 21:05:13
dich_vu_xe_trips,378175,ingested_at,freshness_lag_gt_24h,2018-11-26 12:23:09,2018-12-02 14:35:09
dich_vu_xe_trips,395179,ingested_at,freshness_lag_gt_24h,2018-11-28 16:40:23,2018-12-08 15:51:23
dich_vu_xe_trips,27377,ingested_at,freshness_lag_gt_24h,2018-12-04 00:01:59,2018-12-09 18:37:59
dich_vu_xe_trips,692882,ingested_at,freshness_lag_gt_24h,2018-12-13 05:17:03,2018-12-17 10:15:03
dich_vu_xe_trips,453799,ingested_at,freshness_lag_gt_24h,2018-12-17 05:44:13,2018-12-22 04:00:13
dich_vu_xe_trips,237066,ingested_at,freshness_lag_gt_24h,2018-12-02 03:43:02,2018-12-08 18:03:02
dich_vu_xe_trips,96858,ingested_at,freshness_lag_gt_24h,2018-12-13 05:11:11,2018-12-19 09:50:11
dich_vu_xe_trips,486535,ingested_at,freshness_lag_gt_24h,2018-12-02 01:22:01,2018-12-10 13:08:01
dich_vu_xe_trips,659266,ingested_at,freshness_lag_gt_24h,2018-12-16 15:17:10,2018-12-22 14:50:10
dich_vu_xe_trips,351829,ingested_at,freshness_lag_gt_24h,2018-12-02 23:59:06,2018-12-08 00:58:06
dich_vu_xe_trips,687133,ingested_at,freshness_lag_gt_24h,2018-12-17 13:02:03,2018-12-25 01:40:03
dich_vu_xe_trips,143870,ingested_at,freshness_lag_gt_24h,2018-11-28 18:11:08,2018-12-07 00:32:08
dich_vu_xe_trips,186232,ingested_at,freshness_lag_gt_24h,2018-11-28 13:43:08,2018-12-05 20:14:08
dich_vu_xe_trips,603673,ingested_at,freshness_lag_gt_24h,2018-11-28 19:57:07,2018-12-03 17:32:07
dich_vu_xe_trips,600006,ingested_at,freshness_lag_gt_24h,2018-11-27 22:23:22,2018-12-04 21:00:22
dich_vu_xe_trips,41910,ingested_at,freshness_lag_gt_24h,2018-12-17 21:46:11,2018-12-20 20:55:11
dich_vu_xe_trips,36267,ingested_at,freshness_lag_gt_24h,2018-12-18 04:48:04,2018-12-26 19:15:04
dich_vu_xe_trips,155375,ingested_at,freshness_lag_gt_24h,2018-12-16 20:05:11,2018-12-21 20:00:11
dich_vu_xe_trips,74214,ingested_at,freshness_lag_gt_24h,2018-12-16 08:18:10,2018-12-26 02:40:10
dich_vu_xe_trips,47980,ingested_at,freshness_lag_gt_24h,2018-12-15 18:54:12,2018-12-25 15:45:12
dich_vu_xe_trips,186039,ingested_at,freshness_lag_gt_24h,2018-11-27 03:45:21,2018-12-07 02:12:21
dich_vu_xe_trips,657744,ingested_at,freshness_lag_gt_24h,2018-12-04 00:12:00,2018-12-08 05:28:00
dich_vu_xe_trips,288035,ingested_at,freshness_lag_gt_24h,2018-11-28 00:42:22,2018-12-04 16:00:22
dich_vu_xe_trips,509565,ingested_at,freshness_lag_gt_24h,2018-11-27 20:25:24,2018-12-02 07:00:24
dich_vu_xe_trips,582939,ingested_at,freshness_lag_gt_24h,2018-12-01 01:50:11,2018-12-08 09:03:11
dich_vu_xe_trips,328063,ingested_at,freshness_lag_gt_24h,2018-12-18 08:42:08,2018-12-27 01:55:08
dich_vu_xe_trips,529604,ingested_at,freshness_lag_gt_24h,2018-12-04 00:43:04,2018-12-11 05:43:04
dich_vu_xe_trips,322169,ingested_at,freshness_lag_gt_24h,2018-11-28 01:09:22,2018-12-03 06:51:22
dich_vu_xe_trips,146122,ingested_at,freshness_lag_gt_24h,2018-12-15 18:54:03,2018-12-20 04:45:03
dich_vu_xe_trips,505153,ingested_at,freshness_lag_gt_24h,2018-12-13 09:37:05,2018-12-17 04:45:05
dich_vu_xe_trips,94908,ingested_at,freshness_lag_gt_24h,2018-11-29 21:04:00,2018-12-07 03:23:00
dich_vu_xe_trips,85915,ingested_at,freshness_lag_gt_24h,2018-12-01 00:43:05,2018-12-09 16:58:05
dich_vu_xe_trips,579145,ingested_at,freshness_lag_gt_24h,2018-12-14 07:32:10,2018-12-23 00:25:10
dich_vu_xe_trips,77491,ingested_at,freshness_lag_gt_24h,2018-11-29 22:38:15,2018-12-08 18:28:15
dich_vu_xe_trips,300939,ingested_at,freshness_lag_gt_24h,2018-12-02 02:36:57,2018-12-06 10:57:57
dich_vu_xe_trips,680049,ingested_at,freshness_lag_gt_24h,2018-12-16 11:27:08,2018-12-24 20:40:08
dich_vu_xe_trips,110976,ingested_at,freshness_lag_gt_24h,2018-12-02 09:42:03,2018-12-10 19:38:03
dich_vu_xe_trips,300761,ingested_at,freshness_lag_gt_24h,2018-11-27 05:28:21,2018-12-06 05:36:21
dich_vu_xe_trips,690700,ingested_at,freshness_lag_gt_24h,2018-11-28 13:04:24,2018-12-03 13:46:24
dich_vu_xe_trips,36260,ingested_at,freshness_lag_gt_24h,2018-12-01 10:36:58,2018-12-04 10:17:58
dich_vu_xe_trips,381398,ingested_at,freshness_lag_gt_24h,2018-11-27 06:52:23,2018-12-04 07:54:23
dich_vu_xe_trips,262347,ingested_at,freshness_lag_gt_24h,2018-11-27 11:55:22,2018-12-01 10:27:22
dich_vu_xe_trips,160517,ingested_at,freshness_lag_gt_24h,2018-11-27 06:10:22,2018-12-02 21:12:22
dich_vu_xe_trips,290205,ingested_at,freshness_lag_gt_24h,2018-12-15 21:49:04,2018-12-25 18:45:04
dich_vu_xe_trips,409866,ingested_at,freshness_lag_gt_24h,2018-12-02 00:55:05,2018-12-06 23:18:05
dich_vu_xe_trips,533870,ingested_at,freshness_lag_gt_24h,2018-12-01 16:08:04,2018-12-07 19:23:04
dich_vu_xe_trips,40907,ingested_at,freshness_lag_gt_24h,2018-11-29 19:14:01,2018-12-04 19:08:01
dich_vu_xe_trips,120,ingested_at,freshness_lag_gt_24h,2018-11-29 17:15:05,2018-12-05 16:28:05
dich_vu_xe_trips,578998,ingested_at,freshness_lag_gt_24h,2018-12-18 12:46:03,2018-12-23 20:25:03
dich_vu_xe_trips,480922,ingested_at,freshness_lag_gt_24h,2018-11-29 22:54:59,2018-12-03 03:27:59
dich_vu_xe_trips,32479,ingested_at,freshness_lag_gt_24h,2018-12-01 03:26:01,2018-12-09 05:03:01
dich_vu_xe_trips,653450,ingested_at,freshness_lag_gt_24h,2018-12-02 12:34:01,2018-12-11 08:43:01
dich_vu_xe_trips,662244,ingested_at,freshness_lag_gt_24h,2018-12-04 06:05:58,2018-12-11 11:52:58
dich_vu_xe_trips,502490,ingested_at,freshness_lag_gt_24h,2018-12-02 04:14:04,2018-12-08 20:48:04
dich_vu_xe_trips,14086,ingested_at,freshness_lag_gt_24h,2018-12-10 02:54:37,2018-12-15 08:33:37
dich_vu_xe_trips,326927,ingested_at,freshness_lag_gt_24h,2018-12-01 06:43:57,2018-12-06 14:42:57
dich_vu_xe_trips,688175,ingested_at,freshness_lag_gt_24h,2018-12-15 00:12:08,2018-12-22 18:30:08
dich_vu_xe_trips,640907,ingested_at,freshness_lag_gt_24h,2018-11-30 19:27:01,2018-12-08 07:38:01
dich_vu_xe_trips,67459,ingested_at,freshness_lag_gt_24h,2018-11-30 20:09:03,2018-12-07 14:03:03
dich_vu_xe_trips,588229,ingested_at,freshness_lag_gt_24h,2018-12-02 14:04:58,2018-12-09 06:57:58
dich_vu_xe_trips,334614,ingested_at,freshness_lag_gt_24h,2018-12-18 06:06:08,2018-12-24 05:20:08
dich_vu_xe_trips,517248,ingested_at,freshness_lag_gt_24h,2018-11-29 01:09:10,2018-12-07 11:49:10
dich_vu_xe_trips,293162,ingested_at,freshness_lag_gt_24h,2018-11-27 19:22:24,2018-12-04 21:48:24
dich_vu_xe_trips,134949,ingested_at,freshness_lag_gt_24h,2018-12-18 04:59:07,2018-12-28 01:05:07
dich_vu_xe_trips,348935,ingested_at,freshness_lag_gt_24h,2018-12-15 14:50:14,2018-12-19 01:40:14
dich_vu_xe_trips,203874,ingested_at,freshness_lag_gt_24h,2018-12-16 06:37:08,2018-12-21 23:40:08
dich_vu_xe_trips,542530,ingested_at,freshness_lag_gt_24h,2018-12-02 04:35:02,2018-12-07 10:43:02
dich_vu_xe_trips,272035,ingested_at,freshness_lag_gt_24h,2018-12-17 02:47:11,2018-12-22 08:05:11
dich_vu_xe_trips,672693,ingested_at,freshness_lag_gt_24h,2018-12-17 21:49:14,2018-12-24 19:05:14
dich_vu_xe_trips,610696,ingested_at,freshness_lag_gt_24h,2018-11-30 01:08:56,2018-12-08 05:32:56
dich_vu_xe_trips,240062,ingested_at,freshness_lag_gt_24h,2018-12-15 01:20:14,2018-12-20 00:45:14
dich_vu_xe_trips,344383,ingested_at,freshness_lag_gt_24h,2018-12-03 12:15:03,2018-12-13 07:08:03
dich_vu_xe_trips,522235,ingested_at,freshness_lag_gt_24h,2018-12-17 17:50:14,2018-12-21 02:40:14
dich_vu_xe_trips,461142,ingested_at,freshness_lag_gt_24h,2018-12-16 11:42:10,2018-12-22 03:55:10
dich_vu_xe_trips,561416,ingested_at,freshness_lag_gt_24h,2018-12-02 01:49:02,2018-12-08 21:13:02
dich_vu_xe_trips,37745,ingested_at,freshness_lag_gt_24h,2018-12-18 01:44:10,2018-12-21 16:55:10
dich_vu_xe_trips,630213,ingested_at,freshness_lag_gt_24h,2018-12-03 17:49:59,2018-12-13 10:32:59
dich_vu_xe_trips,450607,ingested_at,freshness_lag_gt_24h,2018-12-01 16:06:04,2018-12-06 14:48:04
dich_vu_xe_trips,411202,ingested_at,freshness_lag_gt_24h,2018-11-27 08:22:22,2018-12-02 02:33:22
dich_vu_xe_trips,525933,ingested_at,freshness_lag_gt_24h,2018-11-28 15:12:27,2018-12-01 22:36:27
dich_vu_xe_trips,512279,ingested_at,freshness_lag_gt_24h,2018-11-28 13:09:08,2018-12-05 04:14:08
dich_vu_xe_trips,634066,ingested_at,freshness_lag_gt_24h,2018-11-27 12:12:23,2018-12-04 17:51:23
dich_vu_xe_trips,555072,ingested_at,freshness_lag_gt_24h,2018-12-03 03:24:02,2018-12-09 10:08:02
dich_vu_xe_trips,121425,ingested_at,freshness_lag_gt_24h,2018-12-16 21:36:04,2018-12-22 23:45:04
dich_vu_xe_trips,575008,ingested_at,freshness_lag_gt_24h,2018-12-01 01:48:07,2018-12-06 04:48:07
dich_vu_xe_trips,229742,ingested_at,freshness_lag_gt_24h,2018-11-30 21:34:03,2018-12-07 14:43:03
dich_vu_xe_trips,47016,ingested_at,freshness_lag_gt_24h,2018-12-17 00:02:12,2018-12-21 12:30:12
dich_vu_xe_trips,203337,ingested_at,freshness_lag_gt_24h,2018-11-26 20:01:11,2018-11-30 11:08:11
dich_vu_xe_trips,366759,ingested_at,freshness_lag_gt_24h,2018-12-02 09:54:57,2018-12-05 14:17:57
dich_vu_xe_trips,148309,ingested_at,freshness_lag_gt_24h,2018-11-27 01:15:21,2018-12-03 04:06:21
dich_vu_xe_trips,432333,ingested_at,freshness_lag_gt_24h,2018-12-02 12:34:00,2018-12-05 20:18:00
dich_vu_xe_trips,394000,ingested_at,freshness_lag_gt_24h,2018-11-29 20:05:06,2018-12-07 06:33:06
dich_vu_xe_trips,516355,ingested_at,freshness_lag_gt_24h,2018-12-13 20:34:08,2018-12-17 14:05:08
dich_vu_xe_trips,192765,ingested_at,freshness_lag_gt_24h,2018-11-29 00:42:08,2018-12-02 21:08:08
dich_vu_xe_trips,119665,ingested_at,freshness_lag_gt_24h,2018-12-04 00:10:56,2018-12-13 20:12:56
dich_vu_xe_trips,629644,ingested_at,freshness_lag_gt_24h,2018-11-28 22:32:07,2018-12-02 22:23:07
dich_vu_xe_trips,618847,ingested_at,freshness_lag_gt_24h,2018-12-03 08:22:07,2018-12-09 02:18:07
dich_vu_xe_trips,270144,ingested_at,freshness_lag_gt_24h,2018-12-16 02:46:12,2018-12-25 19:20:12
dich_vu_xe_trips,45088,ingested_at,freshness_lag_gt_24h,2018-11-29 04:28:07,2018-12-07 13:20:07
dich_vu_xe_trips,472638,ingested_at,freshness_lag_gt_24h,2018-11-30 18:58:06,2018-12-09 18:53:06
dich_vu_xe_trips,198661,ingested_at,freshness_lag_gt_24h,2018-11-30 19:36:06,2018-12-03 20:03:06
dich_vu_xe_trips,552854,ingested_at,freshness_lag_gt_24h,2018-12-13 22:18:12,2018-12-22 18:25:12
dich_vu_xe_trips,203852,ingested_at,freshness_lag_gt_24h,2018-12-16 11:42:05,2018-12-19 23:30:05
dich_vu_xe_trips,235801,ingested_at,freshness_lag_gt_24h,2018-12-14 12:02:12,2018-12-24 10:05:12
dich_vu_xe_trips,161903,ingested_at,freshness_lag_gt_24h,2018-12-17 13:08:08,2018-12-25 19:35:08
dich_vu_xe_trips,289485,ingested_at,freshness_lag_gt_24h,2018-12-16 05:24:07,2018-12-24 19:55:07
dich_vu_xe_trips,570630,ingested_at,freshness_lag_gt_24h,2018-11-30 17:53:04,2018-12-09 10:28:04
dich_vu_xe_trips,191700,ingested_at,freshness_lag_gt_24h,2018-11-27 02:33:21,2018-12-01 19:51:21
dich_vu_xe_trips,690956,ingested_at,freshness_lag_gt_24h,2018-12-16 12:59:12,2018-12-20 07:25:12
dich_vu_xe_trips,486235,ingested_at,freshness_lag_gt_24h,2018-12-03 16:17:03,2018-12-12 01:18:03
dich_vu_xe_trips,290455,ingested_at,freshness_lag_gt_24h,2018-11-27 19:51:21,2018-12-06 12:39:21
dich_vu_xe_trips,613112,ingested_at,freshness_lag_gt_24h,2018-11-29 04:46:08,2018-12-02 17:08:08
dich_vu_xe_trips,339210,ingested_at,freshness_lag_gt_24h,2018-11-30 13:00:57,2018-12-04 01:52:57
dich_vu_xe_trips,36481,ingested_at,freshness_lag_gt_24h,2018-11-29 02:09:08,2018-12-08 19:32:08
dich_vu_xe_trips,57178,ingested_at,freshness_lag_gt_24h,2018-12-13 21:56:10,2018-12-22 21:30:10
dich_vu_xe_trips,436980,ingested_at,freshness_lag_gt_24h,2018-11-27 03:51:21,2018-11-30 16:51:21
dich_vu_xe_trips,568040,ingested_at,freshness_lag_gt_24h,2018-11-26 23:22:09,2018-12-05 19:53:09
dich_vu_xe_trips,135771,ingested_at,freshness_lag_gt_24h,2018-12-16 09:50:09,2018-12-24 19:20:09
dich_vu_xe_trips,400495,ingested_at,freshness_lag_gt_24h,2018-11-29 10:15:58,2018-12-06 17:57:58
dich_vu_xe_trips,114973,ingested_at,freshness_lag_gt_24h,2018-12-17 08:54:11,2018-12-27 00:10:11
dich_vu_xe_trips,557165,ingested_at,freshness_lag_gt_24h,2018-12-17 13:06:07,2018-12-22 04:10:07
dich_vu_xe_trips,550464,ingested_at,freshness_lag_gt_24h,2018-11-27 14:14:22,2018-12-03 12:15:22
dich_vu_xe_trips,607977,ingested_at,freshness_lag_gt_24h,2018-11-29 02:44:07,2018-12-03 06:44:07
dich_vu_xe_trips,458230,ingested_at,freshness_lag_gt_24h,2018-12-16 07:29:06,2018-12-19 14:25:06
dich_vu_xe_trips,597918,ingested_at,freshness_lag_gt_24h,2018-12-02 08:55:59,2018-12-07 18:47:59
dich_vu_xe_trips,614927,ingested_at,freshness_lag_gt_24h,2018-12-01 14:03:55,2018-12-11 12:42:55
dich_vu_xe_trips,345736,ingested_at,freshness_lag_gt_24h,2018-11-27 16:20:23,2018-12-04 20:57:23
dich_vu_xe_trips,469603,ingested_at,freshness_lag_gt_24h,2018-12-04 01:55:03,2018-12-10 07:33:03
dich_vu_xe_trips,592357,ingested_at,freshness_lag_gt_24h,2018-11-26 23:25:10,2018-12-06 16:54:10
dich_vu_xe_trips,577741,ingested_at,freshness_lag_gt_24h,2018-11-27 16:15:22,2018-12-01 21:15:22
dich_vu_xe_trips,643085,ingested_at,freshness_lag_gt_24h,2018-12-15 08:08:05,2018-12-21 09:45:05
dich_vu_xe_trips,606124,ingested_at,freshness_lag_gt_24h,2018-12-15 03:50:03,2018-12-23 14:10:03
dich_vu_xe_trips,626881,ingested_at,freshness_lag_gt_24h,2018-12-16 11:27:13,2018-12-19 14:15:13
dich_vu_xe_trips,149979,ingested_at,freshness_lag_gt_24h,2018-12-13 21:03:07,2018-12-16 21:15:07
dich_vu_xe_trips,27327,ingested_at,freshness_lag_gt_24h,2018-11-27 02:39:23,2018-12-06 19:39:23
dich_vu_xe_trips,644749,ingested_at,freshness_lag_gt_24h,2018-12-02 11:41:00,2018-12-12 05:28:00
dich_vu_xe_trips,222934,ingested_at,freshness_lag_gt_24h,2018-12-03 19:47:55,2018-12-11 16:27:55
dich_vu_xe_trips,45995,ingested_at,freshness_lag_gt_24h,2018-11-28 18:57:26,2018-12-03 22:16:26
dich_vu_xe_trips,682908,ingested_at,freshness_lag_gt_24h,2018-12-18 06:10:03,2018-12-27 02:50:03
dich_vu_xe_trips,189362,ingested_at,freshness_lag_gt_24h,2018-11-26 22:47:09,2018-12-04 14:47:09
dich_vu_xe_trips,143811,ingested_at,freshness_lag_gt_24h,2018-12-15 10:01:11,2018-12-22 23:35:11
dich_vu_xe_trips,666371,ingested_at,freshness_lag_gt_24h,2018-12-02 11:08:03,2018-12-09 05:43:03
dich_vu_xe_trips,364278,ingested_at,freshness_lag_gt_24h,2018-12-03 13:44:00,2018-12-10 05:58:00
dich_vu_xe_trips,656097,ingested_at,freshness_lag_gt_24h,2018-11-27 19:53:24,2018-11-30 21:00:24
dich_vu_xe_trips,569445,ingested_at,freshness_lag_gt_24h,2018-11-26 15:40:09,2018-12-02 16:17:09
dich_vu_xe_trips,379751,ingested_at,freshness_lag_gt_24h,2018-12-17 15:54:05,2018-12-26 08:40:05
dich_vu_xe_trips,660577,ingested_at,freshness_lag_gt_24h,2018-11-26 17:29:09,2018-12-05 21:44:09
dich_vu_xe_trips,218849,ingested_at,freshness_lag_gt_24h,2018-11-30 01:24:01,2018-12-04 11:08:01
dich_vu_xe_trips,101548,ingested_at,freshness_lag_gt_24h,2018-11-30 07:36:59,2018-12-03 21:52:59
dich_vu_xe_trips,42304,ingested_at,freshness_lag_gt_24h,2018-11-27 02:13:23,2018-11-30 22:54:23
dich_vu_xe_trips,166122,ingested_at,freshness_lag_gt_24h,2018-11-29 22:04:03,2018-12-06 06:58:03
dich_vu_xe_trips,427375,ingested_at,freshness_lag_gt_24h,2018-12-13 10:59:10,2018-12-16 20:55:10
dich_vu_xe_trips,118828,ingested_at,freshness_lag_gt_24h,2018-11-29 08:48:59,2018-12-03 05:02:59
dich_vu_xe_trips,567752,ingested_at,freshness_lag_gt_24h,2018-12-03 09:05:57,2018-12-08 18:22:57
dich_vu_xe_trips,445772,ingested_at,freshness_lag_gt_24h,2018-11-27 19:53:24,2018-12-01 05:57:24
dich_vu_xe_trips,161315,ingested_at,freshness_lag_gt_24h,2018-11-29 08:49:05,2018-12-05 14:48:05
dich_vu_xe_trips,391312,ingested_at,freshness_lag_gt_24h,2018-12-17 12:46:03,2018-12-23 13:05:03
dich_vu_xe_trips,479751,ingested_at,freshness_lag_gt_24h,2018-12-16 22:26:12,2018-12-21 20:20:12
dich_vu_xe_trips,32863,ingested_at,freshness_lag_gt_24h,2018-12-03 03:22:07,2018-12-07 17:43:07
dich_vu_xe_trips,447346,ingested_at,freshness_lag_gt_24h,2018-11-27 07:15:22,2018-12-06 22:15:22
dich_vu_xe_trips,31863,ingested_at,freshness_lag_gt_24h,2018-12-01 19:05:02,2018-12-09 14:43:02
dich_vu_xe_trips,294412,ingested_at,freshness_lag_gt_24h,2018-11-30 10:03:03,2018-12-06 07:23:03
dich_vu_xe_trips,371435,ingested_at,freshness_lag_gt_24h,2018-12-02 12:41:57,2018-12-07 13:12:57
dich_vu_xe_trips,195504,ingested_at,freshness_lag_gt_24h,2018-11-29 00:10:07,2018-12-04 08:47:07
dich_vu_xe_trips,297363,ingested_at,freshness_lag_gt_24h,2018-12-15 03:12:13,2018-12-24 13:00:13
dich_vu_xe_trips,247477,ingested_at,freshness_lag_gt_24h,2018-11-28 23:53:08,2018-12-02 23:59:08
dich_vu_xe_trips,469080,ingested_at,freshness_lag_gt_24h,2018-12-02 13:06:04,2018-12-09 00:48:04
dich_vu_xe_trips,369128,ingested_at,freshness_lag_gt_24h,2018-11-26 14:52:09,2018-12-01 23:35:09
dich_vu_xe_trips,637492,ingested_at,freshness_lag_gt_24h,2018-11-27 16:53:23,2018-12-02 12:03:23
dich_vu_xe_trips,397822,ingested_at,freshness_lag_gt_24h,2018-12-03 21:46:56,2018-12-11 06:22:56
dich_vu_xe_trips,326847,ingested_at,freshness_lag_gt_24h,2018-12-18 18:05:05,2018-12-28 06:00:05
dich_vu_xe_trips,676865,ingested_at,freshness_lag_gt_24h,2018-12-03 09:07:04,2018-12-09 08:03:04
dich_vu_xe_trips,687579,ingested_at,freshness_lag_gt_24h,2018-11-30 17:01:00,2018-12-09 05:28:00
dich_vu_xe_trips,380463,ingested_at,freshness_lag_gt_24h,2018-12-03 13:59:57,2018-12-11 05:07:57
dich_vu_xe_trips,373770,ingested_at,freshness_lag_gt_24h,2018-11-28 18:43:24,2018-12-02 22:26:24
dich_vu_xe_trips,12723,ingested_at,freshness_lag_gt_24h,2018-12-13 15:54:05,2018-12-18 15:15:05
dich_vu_xe_trips,307797,ingested_at,freshness_lag_gt_24h,2018-11-28 00:10:23,2018-12-02 21:27:23
dich_vu_xe_trips,627021,ingested_at,freshness_lag_gt_24h,2018-11-27 16:36:24,2018-12-03 04:45:24
dich_vu_xe_trips,43699,ingested_at,freshness_lag_gt_24h,2018-11-28 19:40:07,2018-12-03 00:41:07
dich_vu_xe_trips,368061,ingested_at,freshness_lag_gt_24h,2018-12-17 18:45:05,2018-12-26 13:10:05
dich_vu_xe_trips,333269,ingested_at,freshness_lag_gt_24h,2018-11-28 19:40:08,2018-12-04 07:44:08
dich_vu_xe_trips,165787,ingested_at,freshness_lag_gt_24h,2018-12-14 09:54:03,2018-12-22 22:15:03
dich_vu_xe_trips,478385,ingested_at,freshness_lag_gt_24h,2018-12-17 20:03:06,2018-12-24 00:00:06
dich_vu_xe_trips,499480,ingested_at,freshness_lag_gt_24h,2018-11-28 19:20:22,2018-12-03 20:06:22
dich_vu_xe_trips,491802,ingested_at,freshness_lag_gt_24h,2018-12-15 14:18:13,2018-12-19 22:50:13
dich_vu_xe_trips,590519,ingested_at,freshness_lag_gt_24h,2018-11-29 07:04:52,2018-12-05 09:49:52
dich_vu_xe_trips,689400,ingested_at,freshness_lag_gt_24h,2018-11-29 21:29:03,2018-12-07 21:58:03
dich_vu_xe_trips,627227,ingested_at,freshness_lag_gt_24h,2018-11-30 15:09:56,2018-12-04 07:52:56
dich_vu_xe_trips,479189,ingested_at,freshness_lag_gt_24h,2018-11-28 10:36:12,2018-12-06 21:29:12
dich_vu_xe_trips,474305,ingested_at,freshness_lag_gt_24h,2018-11-29 12:04:02,2018-12-07 06:48:02
dich_vu_xe_trips,254013,ingested_at,freshness_lag_gt_24h,2018-11-26 19:44:09,2018-12-05 08:20:09
dich_vu_xe_trips,157489,ingested_at,freshness_lag_gt_24h,2018-12-15 15:09:09,2018-12-22 03:00:09
dich_vu_xe_trips,473184,ingested_at,freshness_lag_gt_24h,2018-11-27 21:48:24,2018-12-02 02:06:24
dich_vu_xe_trips,465806,ingested_at,freshness_lag_gt_24h,2018-12-02 11:20:01,2018-12-12 08:58:01
dich_vu_xe_trips,643474,ingested_at,freshness_lag_gt_24h,2018-11-29 01:11:07,2018-12-03 02:59:07
